100000 98761
72493 34409 9081
64535 98276 7193
1770 13986 6931
95802 45690 1804
42428 1760 6991
53282 15926 1400
6252 41794 1003
64972 29743 2560
29834 69936 3134
26619 87533 2987
5013 67686 882
22347 72707 2485
53634 20633 2703
22874 37690 5027
11836 51806 6717
8891 70400 2454
98951 47940 2243
80521 81509 9205
58497 14050 9165
35867 67785 3427
5634 80166 1660
76906 89709 580
52529 86016 2557
33090 36818 5298
23428 18379 9117
8801 11764 9214
25515 53673 1602
94587 47103 7958
73246 65247 6480
88631 54199 506
33461 54886 1931
67517 20765 1697
6064 51078 1661
76791 86646 6051
91436 89069 965
497 66070 3332
76022 38937 7006
81754 89160 1638
46066 12684 3402
15071 72750 5251
70800 21729 1571
85990 67062 5220
24927 42491 2514
14565 7708 3827
74405 2980 8866
41102 58685 1245
52309 13655 6348
19605 71822 7673
20640 52881 2899
45605 14133 5185
94601 99956 9551
25436 56642 6487
10537 54051 5132
79421 28259 2470
31301 42903 5058
19519 53168 7403
60953 15388 4888
28165 42121 2503
74448 90354 2152
86861 38491 5450
18059 12986 3366
99732 84212 4516
95192 27612 2339
79842 90262 4072
48461 45899 2263
86774 13889 9100
98814 43781 477
55131 15883 1074
9881 32096 61
25741 37745 6844
99280 58890 3967
83445 9423 802
80707 20336 9573
75118 45589 8959
2745 68608 5985
3254 49782 5444
44217 62872 3806
72286 81533 1766
55592 10507 4851
76781 35496 7733
48870 71932 7798
31728 30015 5279
18224 34048 5121
61844 47552 6585
29785 67906 2598
93284 53229 9354
65756 78885 6730
69165 2737 8123
86728 28917 9811
6336 51597 729
71132 62809 4193
86713 97878 7849
41908 65625 8835
42513 89599 493
74861 46604 8155
43648 76356 7150
75168 37670 4112
28163 58911 6929
33834 17601 1483
22663 26022 7116
58609 94505 5997
73577 55102 6997
23726 96520 2976
87835 40096 5380
84770 95601 8551
25489 67418 4933
7516 20288 8632
50172 7409 740
12782 26988 5098
25498 76667 7502
85501 59115 8513
38624 30193 1908
15128 21953 3431
90774 75311 8208
23346 92930 1405
37500 41704 5346
40291 73049 8145
21537 60030 127
63657 35110 7460
81812 85618 258
26522 73630 7965
29905 26656 8753
43447 67422 674
72558 44522 413
96087 69672 9780
88085 8363 1727
66279 21246 5270
19880 30989 917
91434 23452 5175
27194 59061 6317
61635 69699 799
78285 30852 3980
31269 516 4003
44065 22661 2767
70998 8768 2315
4555 88207 7472
81838 91699 4565
31645 10070 3227
1998 71149 8419
44618 77209 7360
71011 31458 4257
63407 73633 2843
27011 28811 5425
18985 32928 4578
75111 1102 9234
36805 99949 3529
6165 95183 8908
8780 74985 1679
58974 74519 4317
43794 49464 4372
1376 43956 3820
96819 77412 3262
63802 80085 770
20475 21820 9973
66846 79870 6478
93498 89838 90
17937 41123 2771
40857 38589 6612
64657
60154
8104
80333
17318
93726
59284
23493
97151
72886
41955
15680
95517
26364
25776
5408
809
9932
2206
7687
39246
61078
79634
53922
75813
65042
60944
46557
7386
80282
69793
2328
48280
19404
5532
11076
38449
5555
94984
46511
13808
88373
14376
4444
71881
47190
67735
95198
87570
7891
2083
64776
86996
270
76498
30049
89038
77913
12030
66317
72431
87732
32423
70605
19585
44951
69040
5031
50868
11175
11970
12256
36499
53942
91871
22686
90321
41091
16279
15164
23646
95149
59971
11908
34026
44536
31605
24976
9121
34936
31654
25373
55663
99739
26178
61266
69016
15838
53952
40935
75604
48334
73110
33137
1383
35006
74617
30389
39278
66893
81340
17224
95809
39905
20159
84269
69951
90351
53773
79219
6664
36982
58936
66591
88342
23420
54022
40885
91682
21453
76690
76877
65401
57970
27418
3471
71747
96356
29530
30453
2852
15625
34222
92898
94913
77886
2288
63794
81872
57989
72623
34969
40828
18332
47307
72238
63526
75467
16751
80705
98424
35840
15250
51987
89083
62468
58696
56979
10587
9557
16316
51098
76787
39063
12729
86787
5440
98969
58564
19246
10643
49770
38072
4882
76432
12865
55507
83499
54520
99936
98220
91665
47624
82043
20733
87844
34507
9285
19484
3333
84643
50713
95327
12111
7659
34422
84735
49854
608
19713
15567
71126
10655
71678
95672
20857
45540
9763
46621
40450
59446
40902
20423
58164
54486
17263
85172
95126
37027
18897
40365
77388
51368
96932
7556
52921
49444
86269
38130
34340
19536
41339
9891
57878
45150
97585
30417
64299
11547
4686
83991
42130
79368
59384
92654
62753
84981
94757
56886
72720
15003
66217
62616
6385
34658
44895
70489
22965
56232
37568
9882
47396
54035
93294
44103
3419
26003
9413
228
67490
57986
45813
20576
5070
58231
38632
29369
12682
57915
55952
77340
37504
43586
58996
94981
17089
89227
81313
443
65149
7884
77144
63777
70978
2651
76154
3377
54569
45460
64714
50712
13620
66741
33170
11805
13605
1566
33214
47194
27545
17111
10006
36553
26302
9616
92131
15898
52834
61203
62953
43758
40017
26936
28655
55216
48622
49464
78241
88920
19985
73848
32185
91877
20880
90471
8335
78762
41768
88685
46374
73614
22956
80275
25610
18529
5705
73962
62018
95125
27625
83813
12220
74034
71306
47345
55644
6837
69121
30155
83421
7309
69586
76095
1477
62098
17112
52995
48194
84557
54659
44866
30931
75429
7037
89307
90511
95736
69574
15326
56145
7125
54898
97456
24190
49313
45941
79358
73813
19197
62915
64158
27115
8767
83087
39718
25403
20157
47155
91493
91122
13836
52620
55963
92422
17939
12985
19488
95698
10758
71639
43431
90817
82062
21074
19208
26369
2558
84966
33260
18271
56700
52617
39898
74346
38313
88911
42960
8169
1403
47859
48765
4727
14018
43993
62027
53775
863
20809
6274
73469
13853
31588
18030
12053
18668
57572
53677
78815
78159
83127
81728
78015
72960
67399
44219
80040
32607
83163
11806
3137
70153
65396
93251
92353
43265
66137
23468
9134
34499
35556
82028
89478
2300
84405
99083
49232
69130
90153
69351
1697
66694
27694
25080
7650
22360
50559
22056
8908
45569
34234
84705
76138
30785
62496
82295
95356
22486
1005
92041
30080
77960
36346
84620
63258
84287
97399
27678
70478
75284
60096
24766
29115
42773
68652
31389
50704
6523
74562
63013
84544
24240
98965
75578
39575
78183
25652
87900
42796
20966
83350
74217
83491
87235
56873
34442
82638
49755
52781
29979
80492
40087
86732
37441
96892
39850
5201
43038
58769
40481
78763
17085
68401
6612
47819
8733
48978
30149
42163
49821
12177
80770
22923
92723
58048
62659
1928
54183
66176
91611
59120
9716
94666
33968
67360
59809
55798
90133
65040
90326
34009
39707
69583
56916
59601
59914
17962
73299
62329
9336
13987
14092
14345
35117
71727
28012
99353
9858
57253
89853
30678
90822
56096
55715
79370
66177
53463
45945
30675
53272
25816
67013
96732
2755
90807
7416
81710
76876
37371
59194
62869
38714
96231
90075
63014
54617
85145
37535
95211
93990
27601
12477
77027
96582
51835
56262
17547
90850
77811
31035
11232
72470
78664
68898
69408
63150
27045
82630
90100
68981
83740
49938
26771
47692
12181
11095
28252
55363
14654
31407
84724
97015
67210
38803
58042
91242
32675
73758
4394
61306
79123
245
95591
24122
31148
54894
86409
80289
73723
63440
88677
47546
78032
84815
36494
67225
48496
58148
25624
76657
82439
27753
46956
46781
7939
80125
56003
77327
35038
91658
94195
26205
11397
81595
51671
34112
35464
29444
16375
4090
94607
36570
99029
40093
24027
49815
56883
94643
46370
73643
45093
92317
14314
36743
82323
11066
68072
55536
15623
73336
84526
26760
95973
54220
42551
59965
82832
96675
17535
57309
78474
62574
74836
61107
90550
58274
53721
34610
20697
22049
78845
99196
13935
86720
70454
29988
15759
53747
68309
1418
47991
69559
60393
98461
41016
53834
30317
16915
41758
85675
41118
33104
85389
26339
19859
19193
70966
63618
15475
48425
72114
94112
18403
38791
38043
4362
38988
82248
92810
4635
11299
71517
42201
59502
3275
92824
96770
71542
65306
38366
11724
98564
87358
36620
96329
23886
90918
9816
11379
95562
94098
19143
58389
83194
11464
63264
39247
87143
59058
2855
82081
43221
92842
7044
15887
73847
93373
56064
30976
50992
59027
61212
38243
7124
91652
39757
91599
35767
83979
33729
75827
12744
60494
76033
25835
13244
29289
17311
6321
71240
88757
60686
62761
15304
1417
98360
46096
70975
53651
98371
89223
91616
14182
15877
53795
64478
24887
72294
11381
30987
78480
41738
48631
46112
44011
36552
91104
16688
95608
18251
39633
25544
46602
91881
63897
42287
36235
79088
12948
50186
30926
46784
92425
5968
76385
8627
66316
54163
54103
84596
48314
15362
49678
7953
25907
42258
13468
26166
13378
9870
91734
56693
48266
51961
97367
5213
64301
63854
85677
47925
32177
77394
83622
86454
78998
91188
38916
78896
72213
5149
66785
39352
42660
6250
6156
17693
30656
18198
5911
8298
63767
29378
73174
19338
26013
65726
8631
57367
25693
32302
81950
44631
14990
8786
80792
5317
64949
34889
53832
6778
37319
4287
30986
70045
46518
21783
27219
26437
69163
97882
15413
34762
6774
8377
58317
49118
53102
53602
20827
86904
77214
46849
70306
24714
92014
21708
28380
51114
40082
17744
75505
83009
30047
70871
61174
12243
16200
85797
82241
6251
44933
51289
56155
80959
645
46715
22638
55901
98587
52585
51043
58781
91006
53797
11072
23901
54737
48275
76024
87270
9160
53606
89308
28587
18402
56703
81881
20732
17230
33309
16622
98344
62950
29071
6434
88562
72381
92661
61943
31243
21684
5360
43230
98046
77956
99691
34345
10570
22204
61909
24012
16806
62152
79687
13505
69324
49393
54243
85055
91954
90316
50842
30036
15689
54606
49903
96771
90725
81845
66955
74909
15738
5011
26828
21847
2511
16859
70164
20369
9813
30330
32933
43795
40589
23178
5930
21155
95763
56194
68675
48386
16989
58430
68496
94464
72528
65342
13360
57874
58260
44138
95136
61577
23470
67909
58217
34939
85112
28783
99252
59831
65958
78230
7098
61770
424
17945
23734
83260
3665
8004
66283
48533
9802
81952
54822
27006
85430
99169
86157
96882
75619
52575
41767
9969
60308
71570
38852
58651
61942
25106
52483
33393
63666
10923
41375
41155
76059
8754
95791
79855
1509
28860
33591
21866
8528
34679
82337
57084
55931
74590
83344
671
61779
39512
15889
89919
86622
88060
54688
87883
2983
27340
69766
20457
46284
46145
53089
37600
27913
51338
64123
39195
74738
38828
48384
66106
3395
48729
59019
4789
83624
24694
63457
3679
84986
78856
67982
89774
48826
65739
65490
57180
56757
55340
91155
84519
44031
4764
13599
60085
57331
47758
92119
20623
54050
7276
57554
52014
68433
18097
17346
59226
87394
82333
58397
3600
31763
50211
96518
84018
53522
38467
57742
79926
69424
68640
48361
63316
88675
70844
38833
56353
49751
67072
42361
73886
9968
84337
84759
61824
80263
71095
41680
76656
76365
35827
92092
84889
89843
99532
52070
27944
19562
79996
12010
44220
16342
48133
42668
41359
98925
28135
1995
36269
25009
17511
18669
12759
28670
58756
66747
54591
54004
35244
81891
72606
45323
29132
16420
85059
11410
37088
22943
91348
47960
76578
85949
57398
47805
71288
64860
68634
85930
37107
17911
30570
62614
89867
82840
84390
66512
77276
34124
78192
14545
37789
84712
24969
35444
26064
58670
31840
26258
48675
87979
24318
35459
73389
66306
61323
11298
92539
7721
8618
83319
96791
35565
41135
2345
36389
23253
94547
91809
2913
90760
9886
34761
19685
2486
36018
89114
17576
36870
92137
75764
71787
12209
66055
64176
8064
20946
97051
11941
64678
80598
90952
10831
79406
54840
28170
80030
59507
1465
60708
28973
69306
39860
3472
42794
31673
9435
78456
94187
98362
60736
21946
49717
27048
68763
43830
84257
3515
76133
4513
92562
95909
69913
39241
66693
84837
69103
62941
79322
54326
47814
21610
37112
22892
14351
63891
57834
66274
5888
64894
69609
85871
86562
34528
35529
16318
8836
81965
14816
40805
73111
30529
39230
20127
12596
74755
89537
42587
18785
18650
95341
40344
35996
98842
2768
3417
81810
33955
34856
96658
41021
57514
5356
83472
15088
51905
35103
63162
73686
18435
14015
9587
88369
20970
98671
36463
94258
85020
50473
91596
20194
24616
3585
43439
62911
89353
71419
65097
76969
49948
85481
11670
27104
45164
12718
69501
62200
94164
98765
69197
89041
35146
96174
46934
54389
63379
91466
90898
85573
74336
70280
13576
64434
42614
43415
12673
94639
23877
80546
39887
81278
78267
61138
46098
66968
73746
71728
58073
62250
27480
991
20973
29464
12619
92703
43217
25702
39226
12223
18996
86854
10046
85075
39932
27354
88983
92796
62282
52060
87778
73209
69525
36595
57924
10663
33095
2848
60048
63362
63406
91634
67136
75726
74715
41152
31528
23054
74642
89032
71884
75831
86323
23386
7455
21739
43967
61765
24394
65690
18460
92636
99384
16677
50550
11418
97531
9238
54494
57820
55310
63831
48791
59450
83910
61265
79636
34961
34824
18783
34592
90542
18845
26228
19220
65220
41946
23298
2996
54344
52401
94863
78211
61006
60071
55752
23643
56127
68282
24985
76198
22072
93095
37576
56765
93601
83488
54288
27474
20467
45887
67578
89204
77839
10646
98156
85367
33830
37851
7704
98318
58236
40296
89811
65583
81985
16336
12072
8379
41928
2145
76986
9684
4701
66006
60157
45153
72568
58819
23780
79912
52971
70800
10074
37231
48993
35370
64796
72663
46486
16509
31223
19747
16867
42800
78289
8315
69099
22575
43149
25627
72388
55636
57872
53313
11718
87219
60683
23149
61149
73599
92913
15702
26097
70336
3245
74843
34888
41755
35431
49185
72544
369
45902
58561
6662
83686
70894
39822
87429
29443
70545
92772
36396
41334
49469
61913
2360
85673
14133
88624
85422
69364
80249
49716
71816
33012
94755
45102
18060
65235
76655
93236
61428
89117
2606
92025
75027
83092
10142
40252
88934
82784
90450
7159
75234
8788
63075
10132
70810
19960
33248
44474
9120
65361
51358
62808
32646
76791
34474
43130
51150
58846
64070
54792
69158
12088
11542
72239
68397
7021
62727
94042
35762
13924
84939
30480
96719
25855
19909
77573
40552
32824
65351
3563
55297
68680
70678
79457
82046
79775
40690
58101
41998
76847
17359
89099
90619
68631
69360
67826
59176
76427
53541
3561
33749
26106
10029
55325
743
9788
95527
33062
78460
30311
86332
41863
84797
1455
5247
54596
11472
1652
11366
64372
47509
95367
79412
77595
31339
94843
45127
240
37422
74058
16005
37500
62800
64020
57412
96065
83932
60850
8302
61441
7796
12020
47355
11238
55384
3709
9584
57457
64978
61984
74833
58049
28950
57237
81325
99197
73595
57850
51493
10487
52497
14466
16474
74922
55269
34670
3669
7269
6865
88283
36285
39904
80188
30287
75136
19288
57638
95202
88464
58289
25280
20508
52646
59607
17191
39606
79134
4598
40004
39049
63129
84134
70870
31269
37894
68788
48265
39232
39020
88209
37164
95037
54814
35922
46870
96298
28901
32466
79461
24266
90537
56665
28014
24262
15576
19924
73671
93149
23675
82632
20593
15551
51639
18417
25837
78495
75541
90034
87233
31311
82398
34136
4967
97861
40830
25775
14760
15895
73778
4841
93929
32249
40781
96839
16530
60945
74185
78345
17698
39347
86968
47699
25950
47038
23528
77260
33659
497
15704
50500
90733
26697
43345
76074
4246
11323
50081
37615
20142
2235
37862
75107
96947
24605
81384
55094
92818
93615
83273
49129
13770
45383
26066
54401
42803
95084
15334
84472
70724
25389
15647
77716
7053
30045
31771
87750
69901
60353
68477
31434
69101
56455
96107
34328
55671
21080
59924
43325
56880
35186
44091
67461
60607
32682
72226
63584
35379
23912
27668
94343
84960
81471
99509
35949
1543
89394
92597
46633
65515
14139
27263
84280
67305
18822
99850
38578
31455
34546
47738
69640
63680
10464
10304
8418
89141
98225
59283
3054
80518
56191
83108
92826
13818
22128
5182
60769
46502
80664
32074
56830
83729
39276
78453
78452
93410
20013
95869
92494
25665
67990
10536
41306
26507
95633
33184
85263
80443
30571
71633
17174
29975
43638
99965
46962
98858
68745
97779
21326
40715
60239
15370
58825
29954
60377
20628
24875
58402
22564
55079
75158
12180
3990
880
32710
7383
37912
11526
38841
43418
70400
28278
4317
91669
33505
47140
60421
63087
29535
46587
4756
56083
29393
82405
27666
33740
67574
94964
74983
2226
63455
50296
26071
16650
21350
10744
89657
15166
94838
81722
71933
68004
55799
88299
73914
21993
59481
55561
48377
86311
14077
97515
62964
34241
17689
52711
93404
68544
97526
39903
48671
58298
11692
52357
79826
86700
25894
54634
75733
12328
71207
83663
59396
24281
99904
51915
48661
97705
78023
34064
72526
5596
21546
20923
49957
78946
26836
43924
22962
48788
19025
70408
73625
30526
51006
42945
71989
78070
60929
91963
38173
25947
19423
74582
72069
58021
74541
12774
23015
45488
84305
25205
7384
49504
66277
56306
93416
795
5144
35987
7470
60486
36281
45670
46801
4986
20695
95941
62345
97096
58556
94434
24104
99460
74093
49907
99593
43077
4523
73217
49924
53718
60206
8687
48181
69730
95191
42787
96423
60
23583
40378
54336
61039
7420
85876
75610
39317
52833
62517
51843
53587
19943
13857
46492
72516
93733
75501
45043
74946
19837
71708
17144
46508
6164
42915
23057
34745
52809
55551
86244
52694
35205
43081
93522
96567
65714
85468
81066
61286
38797
22832
22199
60875
71498
53297
10199
94602
2007
92365
57380
2379
32529
33311
25856
6902
79269
84978
62724
85005
60576
67033
86281
9190
51975
75548
8033
25480
56217
17338
22058
96025
77922
532
83675
79122
30590
23405
52790
9020
42373
71134
97038
66967
30939
51652
67148
78210
26679
21919
19444
19184
32129
95363
37268
56239
49310
18310
86490
99278
11059
12150
85176
19418
75437
4018
80001
84209
1746
489
25808
41027
43706
2971
52259
21475
12079
84190
71093
40766
99562
74305
82254
48955
82662
6937
75193
13892
42183
58350
21439
24944
17703
79241
66390
66531
13809
29371
65274
33725
51205
56361
33930
5421
61858
66652
43011
84703
35645
3089
97657
78630
98299
69705
10775
99385
67691
11869
30819
32928
55302
78898
91010
33867
90156
41089
22267
371
86414
63070
48866
95213
83263
93529
59218
63555
82474
66920
78396
8716
12897
85031
67910
51712
5668
99153
27854
86928
95587
86722
76702
42343
27959
92925
17801
10751
34634
30223
65238
69910
32731
5860
63432
94727
17686
37197
54716
68794
54651
14744
55467
64784
54230
31976
87591
7828
53457
90330
92967
54040
45814
91917
79960
77905
19465
82979
43704
61955
87762
41288
36782
66662
33352
21498
91841
9401
41342
20806
12690
39185
81984
9244
21725
84001
72531
17086
49936
78803
62005
3378
51108
23696
31257
53016
9010
69340
97150
59402
92850
9803
27421
18860
87974
84109
3725
53096
88127
29180
86084
27469
421
2567
32587
80238
64271
98825
96680
47138
22281
17092
91497
73475
43756
63884
8342
98293
6179
17865
24284
61422
61467
3814
37893
91162
26969
79297
25385
8213
71593
21386
23994
38263
86654
80698
20844
25548
77268
30413
54815
36064
98399
59394
27007
96603
16639
39551
32640
99892
30719
84633
80446
78143
34727
94201
45075
19865
71400
78378
92256
69009
13516
23144
9646
82180
58990
26423
29433
25898
24731
91997
53443
97965
65129
21949
28615
53226
31357
44064
7160
58451
41130
64583
68832
63539
66623
22037
11005
40791
78533
96496
89950
44422
63059
73138
98342
57259
45196
51080
6513
46822
99217
19574
51138
44664
63678
86260
60561
84679
48163
4685
43536
89567
90618
93516
77624
16665
66383
61084
74641
77376
47679
30120
66423
44537
42052
7861
55117
52316
12365
11188
61642
96050
69265
37962
42602
14479
65908
33549
68654
25221
86169
30062
86828
11376
51367
36935
90378
86029
99225
21957
72011
95479
88432
4989
53392
93820
35939
70976
9981
76958
15203
41231
39012
89788
11960
21291
22761
36466
92700
31682
53540
20491
17559
95463
25621
85674
8086
43581
42528
36128
725
76609
78005
96359
26008
18122
90353
44916
68858
93133
61797
46053
89635
13646
60478
59368
54490
90340
77356
76251
19369
57145
72848
64656
16821
70650
46317
22944
33394
29021
23763
47271
93966
21593
64699
73060
93447
66617
46972
79933
61328
59163
66496
77574
98241
19927
93983
62044
33503
84407
21098
39847
58801
84366
58972
2319
43847
52583
97111
14024
27054
16587
37399
28513
6053
18325
99430
82109
83353
98437
7263
83665
36580
98305
59563
10586
26574
77781
80185
75839
46613
80753
31506
10085
65651
11906
36665
39027
79045
22250
53648
85111
92192
802
11017
7337
85993
22711
90573
75780
78323
17681
5015
8099
54000
6729
1647
68956
58828
55902
96479
44803
97764
13523
26328
60717
32463
14111
34378
90936
95293
20201
51709
7239
58552
71213
92091
92164
84800
80767
24677
93591
24555
10598
57892
48030
79610
29230
13779
88439
16096
25668
37291
37974
99539
73900
93660
96979
37066
14463
69251
61352
22489
81057
32318
23840
8557
92457
35796
19546
90181
77083
53738
44481
76465
53184
78263
55630
77157
38814
97771
55579
23875
15019
11783
92993
3056
7853
37856
29634
98560
58621
98065
36032
51790
10008
63787
35002
65932
42686
54105
45391
12757
86188
22185
90184
96846
73525
26841
32654
89214
73924
9002
81705
49944
87746
64269
39155
58252
1320
62351
81756
26648
1615
49863
67923
17968
16368
37450
42144
59694
5446
3271
80500
99062
39540
66144
68819
10427
14526
39671
22112
32311
25689
33321
76898
32052
27108
25286
83462
61088
74838
54703
25482
44308
23118
80820
3466
8498
30832
90769
45283
22787
15755
73216
23169
82717
44024
65632
36222
94707
53073
65400
7436
34874
29477
57
73428
80558
93659
4149
89143
75825
50797
97039
97780
38864
51008
34360
70041
96903
80982
37767
94618
85231
71459
80591
40015
38486
22797
71770
34346
71662
55166
98924
40040
79454
75033
70174
70419
35837
54598
15819
46745
38694
73743
47885
34800
12357
295
49257
80853
59228
90174
1633
11296
78415
32857
28693
28053
27187
11862
30737
68729
64172
18544
68807
56662
67813
25657
15705
19226
53126
45766
71983
82602
35804
83615
11635
39147
15208
77840
3722
16503
95979
19043
82085
41175
96801
46187
36484
62411
67367
93850
43058
7710
25184
97535
24535
86796
4933
33705
78050
95407
65112
64749
55605
87690
30289
22676
72833
30486
12604
59886
76349
41124
91722
600
65512
75354
5226
62758
97193
299
96815
41078
951
60183
71438
22894
48322
64509
48234
12121
13312
46253
33456
70918
74203
93111
31910
85146
41071
50890
6873
57585
51559
1345
32090
17382
4013
74047
23463
46608
22399
70853
93606
95785
50895
54260
59414
83842
51528
36607
1579
91739
2529
89584
11483
21259
23224
46532
49292
95368
3470
53384
84876
71887
75959
7089
96139
90492
48929
97375
94488
10869
67172
943
59999
46369
91595
98504
85093
68384
23942
10716
12152
99094
85195
49073
59406
31005
57613
42609
4316
71777
23582
20807
92017
11976
60500
41828
37652
75347
51710
93245
95560
12517
46483
53918
91610
17574
61569
45875
79637
60973
27732
54759
25549
25767
20849
58176
26545
58986
78972
90360
92823
77661
98556
53140
92330
31557
15801
53979
46353
22605
68277
82989
20860
27460
45899
6945
36474
31158
72985
40845
57330
29511
88094
95702
85333
51411
85890
24941
74184
77794
62628
85516
90711
5410
56744
29695
44961
28996
20028
6039
41750
51061
95269
54155
4672
41193
22227
83250
22494
80034
57072
87225
52578
85179
89455
48167
60083
88223
94196
98884
76735
17272
29625
25930
3252
38881
81248
17710
84436
28658
76807
65429
80909
58605
95461
57399
31316
32701
3706
47020
85859
47631
41282
53999
2734
79467
68720
5078
88647
93036
10141
30884
96849
46597
33833
63566
14474
15632
97973
55164
24500
31410
10440
9761
68332
25475
10434
21719
32629
18006
86523
51187
98941
70642
45116
17251
35555
13426
3699
1906
22788
7921
39298
57740
25632
24673
15836
27708
82161
79074
48507
50209
98392
92637
96836
84987
12184
11760
16158
50377
82919
72258
49859
80079
83889
39510
36341
7296
91237
34372
90059
65200
9189
28444
15214
9034
45967
97418
44741
97021
19166
41367
80116
15667
19128
65670
30952
66722
39083
45513
63030
43412
35475
89316
12252
58855
3088
59923
42789
60170
47881
2940
95109
38597
16490
33895
7994
11600
83688
39969
81414
38387
30026
5783
45682
63633
4494
59197
54742
10621
82147
76935
94404
74328
25478
97748
3134
13650
10278
67132
76016
70035
22664
62440
45493
61176
97054
91636
45327
80711
33579
44865
14515
92519
81600
35453
95054
38254
25312
5016
38126
12635
52755
63434
99953
95911
83913
28440
91232
55592
91352
28312
36701
96393
13966
61744
62144
90706
33973
22927
79941
39338
93511
52197
23230
21455
60376
58672
2182
4194
30404
80441
12821
74158
32797
22789
37156
86788
69489
35823
84899
5672
87677
29964
28724
43465
28767
65399
44411
86158
35454
10799
14597
67779
9904
31010
78594
28689
11475
9783
89194
81930
22721
14910
22771
18066
90233
70289
55270
46316
33498
81762
27442
13612
23004
83746
38111
29880
22264
64879
48236
98693
24333
46100
88820
50128
31125
16635
96757
26344
56053
17541
26001
50425
90558
97879
30189
88380
83805
67609
71357
80566
99184
66236
35510
87920
64189
9911
2556
96701
9164
58899
72707
15747
44547
45507
39142
98474
75410
88451
71524
76398
91752
19938
22925
83162
97636
72307
8505
85415
50698
38764
49460
16842
64099
97683
46042
61948
74400
78009
3205
81106
25739
8989
65260
53634
39960
83030
32902
35000
27252
85047
7318
49905
49284
87597
44759
67932
82114
34887
35231
13295
44377
52261
54813
38180
89489
57092
98100
93544
69159
45703
8397
3086
13827
29538
38056
13752
34555
79518
5379
14066
29139
61826
24485
90130
64687
16191
90474
88348
18019
82751
72017
73005
3565
10958
67322
65642
42190
18664
96725
18355
23094
76035
24855
93045
35534
65029
7201
66643
78537
53846
74096
77707
72875
97257
82332
24685
69912
3456
49435
37253
98315
86580
24022
89424
73983
64805
73154
57889
10146
20272
19719
67407
22020
15968
49875
95752
63980
11580
70636
1168
35368
59588
25076
13070
21887
92972
89229
11697
82054
13880
94857
1090
97255
45220
53080
21827
21926
13452
10732
35087
16911
81605
2436
96630
86976
47204
6668
63774
21962
52224
21290
87107
66079
43597
53332
786
50151
54641
83114
33512
3571
15104
93143
54476
62896
7509
29307
86656
47872
69303
18059
53771
22455
53815
15549
49999
69578
98228
90012
37005
41877
81653
4812
9388
79812
19794
14150
25486
176
51719
6853
39069
28580
16735
62308
24023
30170
63284
90495
18929
44207
91136
81528
33
14114
97300
43508
88763
82945
81389
89826
4423
55964
32472
21200
56081
36952
30241
4715
87790
41823
12846
26893
83384
86290
42687
25418
97354
86440
30029
73535
98163
96296
43947
73543
68294
42341
9173
39103
69156
49346
5732
73907
44122
4713
97598
96640
44067
605
42056
62323
68802
891
21388
30090
21716
32458
81524
72800
44037
11391
71826
17762
79839
26252
42779
44414
92383
77465
32551
97837
94997
68618
44038
94304
71061
62507
3166
73036
64725
2586
30194
51391
88922
73858
69960
49823
31659
24286
23578
60364
72525
82343
662
62722
9437
90465
70227
13371
55784
66616
21437
66343
25108
17805
17432
35418
15266
75485
69403
89149
40580
16965
10257
27139
27549
2068
44357
12997
59780
1373
43150
31620
18535
33560
95226
24865
81907
11336
56890
17862
33804
1501
84956
7679
74862
61210
61986
96999
16921
60342
32170
90483
4677
76080
82756
79424
22691
35312
44652
42249
50190
6081
11445
16195
34059
75731
77545
51152
87608
23090
22077
12667
29234
47545
50324
25279
79727
85967
79233
95666
81320
89406
81269
65418
83955
55057
67447
28052
18126
47208
45230
94568
90836
68478
45395
71108
13036
35801
64071
78125
70614
14969
37805
84840
80508
86261
67501
63017
82780
37825
71019
5468
52299
27857
26921
93437
30841
6284
79229
45541
40884
15399
83690
76472
42170
26383
13269
81550
47226
80806
3791
75906
60974
90455
38031
63248
35964
3552
48904
47794
78430
41740
24026
91603
39411
66622
78080
8134
56243
10236
74635
9429
11713
48148
57340
18093
60249
79061
44583
61634
81448
46487
13229
28485
47801
49565
69837
72783
10208
31683
73015
14632
72474
66658
26392
35883
44440
71448
93176
27693
87234
87579
5831
43736
56312
45830
96898
16902
53601
84984
90240
61787
78634
23630
19644
95575
55109
36451
78275
5847
64229
50456
3043
58847
42496
39865
43697
73872
44401
213
121
21981
49046
2842
32024
55064
26962
82875
94596
34324
54785
16889
69024
47944
13901
29591
36502
15531
76030
68367
86681
47099
56734
43433
89585
98516
94239
34965
54418
70668
50257
9554
31354
94694
32510
86639
12961
90061
36764
57836
20962
40967
50560
11596
10042
16199
92613
39686
51173
16221
50666
58549
31244
78079
5739
85562
98393
12116
54083
7462
81883
8732
11688
91854
48429
50544
32184
79743
53300
15664
68205
67436
14758
80219
40576
235
96002
17262
29050
71128
33217
14143
51866
28711
51133
381
80022
65747
89563
39341
99811
78215
87330
41252
43076
56172
45408
86309
31681
28824
57189
65879
856
67529
6075
9852
91228
58667
66312
91025
51942
30099
28606
20200
87474
18654
71064
60638
96092
13358
61279
23146
60510
19344
91344
60101
64841
93108
1027
59720
87280
11306
84520
2762
26674
57278
56297
53459
60130
82044
22463
3408
30525
87856
45025
60825
2860
21070
67906
99293
69174
69655
86184
81914
18507
92074
16783
3843
69115
43251
66466
81276
28474
73831
58571
